state,county,NAME,median_income,population,year
48,097,"Cooke County, Texas",51222.0,38558,2014
48,377,"Presidio County, Texas",30983.0,7479,2014
48,107,"Crosby County, Texas",38668.0,6025,2014
48,151,"Fisher County, Texas",42850.0,3882,2014
48,131,"Duval County, Texas",32479.0,11644,2014
48,271,"Kinney County, Texas",32473.0,3598,2014
48,031,"Blanco County, Texas",51740.0,10625,2014
48,241,"Jasper County, Texas",39176.0,35826,2014
48,245,"Jefferson County, Texas",42368.0,252466,2014
48,359,"Oldham County, Texas",51250.0,2068,2014
48,279,"Lamb County, Texas",37161.0,13875,2014
48,295,"Lipscomb County, Texas",61151.0,3418,2014
48,307,"McCulloch County, Texas",40908.0,8245,2014
48,319,"Mason County, Texas",45536.0,4061,2014
48,125,"Dickens County, Texas",38397.0,2339,2014
48,287,"Lee County, Texas",52452.0,16617,2014
48,439,"Tarrant County, Texas",57727.0,1881469,2014
48,001,"Anderson County, Texas",42511.0,58084,2014
48,139,"Ellis County, Texas",61898.0,154447,2014
48,239,"Jackson County, Texas",50856.0,14336,2014
48,265,"Kerr County, Texas",42930.0,49914,2014
48,331,"Milam County, Texas",37183.0,24388,2014
48,093,"Comanche County, Texas",35692.0,13755,2014
48,145,"Falls County, Texas",33587.0,17524,2014
48,047,"Brooks County, Texas",22176.0,7200,2014
48,015,"Austin County, Texas",54603.0,28724,2014
48,261,"Kenedy County, Texas",36563.0,528,2014
48,089,"Colorado County, Texas",45262.0,20771,2014
48,409,"San Patricio County, Texas",51760.0,65509,2014
48,381,"Randall County, Texas",60895.0,124862,2014
48,411,"San Saba County, Texas",38065.0,5901,2014
48,413,"Schleicher County, Texas",44643.0,3281,2014
48,507,"Zavala County, Texas",27253.0,12013,2014
48,057,"Calhoun County, Texas",47546.0,21569,2014
48,155,"Foard County, Texas",34375.0,1159,2014
48,175,"Goliad County, Texas",49702.0,7357,2014
48,193,"Hamilton County, Texas",42211.0,8330,2014
48,335,"Mitchell County, Texas",45769.0,9236,2014
48,449,"Titus County, Texas",42856.0,32540,2014
48,285,"Lavaca County, Texas",45780.0,19438,2014
48,445,"Terry County, Texas",39494.0,12681,2014
48,497,"Wise County, Texas",56338.0,60413,2014
48,321,"Matagorda County, Texas",40410.0,36611,2014
48,371,"Pecos County, Texas",49421.0,15677,2014
48,397,"Rockwall County, Texas",86597.0,83239,2014
48,441,"Taylor County, Texas",44695.0,133560,2014
48,447,"Throckmorton County, Texas",40833.0,1584,2014
48,471,"Walker County, Texas",38903.0,68882,2014
48,499,"Wood County, Texas",44376.0,42431,2014
48,007,"Aransas County, Texas",42247.0,23889,2014
48,079,"Cochran County, Texas",41071.0,3031,2014
48,081,"Coke County, Texas",40822.0,3260,2014
48,099,"Coryell County, Texas",49783.0,76276,2014
48,211,"Hemphill County, Texas",58281.0,4032,2014
48,341,"Moore County, Texas",48149.0,22172,2014
48,375,"Potter County, Texas",37758.0,122053,2014
48,461,"Upton County, Texas",50982.0,3339,2014
48,405,"San Augustine County, Texas",29293.0,8777,2014
48,417,"Shackelford County, Texas",50857.0,3359,2014
48,427,"Starr County, Texas",25906.0,62040,2014
48,049,"Brown County, Texas",40982.0,37903,2014
48,191,"Hall County, Texas",33205.0,3270,2014
48,159,"Franklin County, Texas",44000.0,10600,2014
48,163,"Frio County, Texas",35681.0,17847,2014
48,281,"Lampasas County, Texas",48862.0,20020,2014
50,019,"Orleans County, Vermont",41437.0,27160,2014
50,013,"Grand Isle County, Vermont",61338.0,6979,2014
50,007,"Chittenden County, Vermont",64243.0,158686,2014
50,015,"Lamoille County, Vermont",50447.0,24843,2014
50,011,"Franklin County, Vermont",57159.0,48226,2014
50,005,"Caledonia County, Vermont",45089.0,31109,2014
50,025,"Windham County, Vermont",50526.0,44050,2014
50,003,"Bennington County, Vermont",49303.0,36739,2014
50,001,"Addison County, Vermont",59274.0,36883,2014
50,009,"Essex County, Vermont",35567.0,6231,2014
50,023,"Washington County, Vermont",58293.0,59333,2014
49,027,"Millard County, Utah",51117.0,12582,2014
49,045,"Tooele County, Utah",63077.0,59973,2014
49,053,"Washington County, Utah",49498.0,144844,2014
49,025,"Kane County, Utah",51213.0,7221,2014
49,043,"Summit County, Utah",89886.0,37877,2014
49,019,"Grand County, Utah",44239.0,9348,2014
49,031,"Piute County, Utah",33250.0,1921,2014
49,033,"Rich County, Utah",50573.0,2285,2014
49,051,"Wasatch County, Utah",65582.0,25550,2014
49,001,"Beaver County, Utah",50685.0,6514,2014
49,003,"Box Elder County, Utah",57336.0,50613,2014
49,021,"Iron County, Utah",42305.0,46725,2014
49,039,"Sanpete County, Utah",48305.0,28129,2014
49,041,"Sevier County, Utah",46327.0,20812,2014
49,057,"Weber County, Utah",56216.0,236307,2014
49,037,"San Juan County, Utah",41411.0,14944,2014
49,035,"Salt Lake County, Utah",61446.0,1063670,2014
49,009,"Daggett County, Utah",47188.0,714,2014
49,055,"Wayne County, Utah",43393.0,2742,2014
49,007,"Carbon County, Utah",46366.0,21118,2014
49,029,"Morgan County, Utah",79304.0,9955,2014
49,005,"Cache County, Utah",50367.0,115954,2014
49,023,"Juab County, Utah",56976.0,10349,2014
51,095,"James City County, Virginia",76705.0,69832,2014
51,167,"Russell County, Virginia",34768.0,28444,2014
51,173,"Smyth County, Virginia",37880.0,31876,2014
51,540,"Charlottesville city, Virginia",47218.0,44505,2014
51,031,"Campbell County, Virginia",47055.0,54833,2014
51,087,"Henrico County, Virginia",61438.0,314878,2014
51,099,"King George County, Virginia",83071.0,24577,2014
51,103,"Lancaster County, Virginia",49456.0,11224,2014
51,105,"Lee County, Virginia",31264.0,25380,2014
51,115,"Mathews County, Virginia",63157.0,8923,2014
51,119,"Middlesex County, Virginia",54452.0,10817,2014
51,149,"Prince George County, Virginia",61071.0,36792,2014
51,159,"Richmond County, Virginia",47199.0,9072,2014
51,169,"Scott County, Virginia",36579.0,22781,2014
51,177,"Spotsylvania County, Virginia",78505.0,126200,2014
51,011,"Appomattox County, Virginia",47927.0,15137,2014
51,067,"Franklin County, Virginia",44827.0,56360,2014
51,049,"Cumberland County, Virginia",41484.0,9916,2014
51,097,"King and Queen County, Virginia",47804.0,7073,2014
51,121,"Montgomery County, Virginia",44810.0,95808,2014
51,127,"New Kent County, Virginia",73030.0,19187,2014
51,051,"Dickenson County, Virginia",33106.0,15612,2014
51,083,"Halifax County, Virginia",35093.0,35704,2014
51,107,"Loudoun County, Virginia",123966.0,338916,2014
51,153,"Prince William County, Virginia",98514.0,428772,2014
51,175,"Southampton County, Virginia",49690.0,18364,2014
51,091,"Highland County, Virginia",44132.0,2258,2014
51,033,"Caroline County, Virginia",58417.0,29057,2014
51,073,"Gloucester County, Virginia",60980.0,36938,2014
51,141,"Patrick County, Virginia",34753.0,18365,2014
51,145,"Powhatan County, Virginia",75447.0,28193,2014
51,171,"Shenandoah County, Virginia",47936.0,42545,2014
51,061,"Fauquier County, Virginia",92078.0,66726,2014
51,790,"Staunton city, Virginia",39982.0,24132,2014
53,003,"Asotin County, Washington",42689.0,21955,2014
53,001,"Adams County, Washington",44533.0,18951,2014
53,023,"Garfield County, Washington",50915.0,2240,2014
53,045,"Mason County, Washington",49538.0,60728,2014
53,057,"Skagit County, Washington",54917.0,118364,2014
53,065,"Stevens County, Washington",42111.0,43541,2014
53,063,"Spokane County, Washington",50432.0,476950,2014
53,043,"Lincoln County, Washington",47161.0,10409,2014
53,007,"Chelan County, Washington",50876.0,73664,2014
53,031,"Jefferson County, Washington",47202.0,29978,2014
53,035,"Kitsap County, Washington",62473.0,253614,2014
53,033,"King County, Washington",73035.0,2008997,2014
53,049,"Pacific County, Washington",39418.0,20665,2014
53,051,"Pend Oreille County, Washington",40070.0,12965,2014
53,055,"San Juan County, Washington",54331.0,15847,2014
53,059,"Skamania County, Washington",50986.0,11194,2014
53,075,"Whitman County, Washington",35578.0,46003,2014
53,077,"Yakima County, Washington",43956.0,246402,2014
53,009,"Clallam County, Washington",47008.0,72024,2014
53,015,"Cowlitz County, Washington",46571.0,102072,2014
53,019,"Ferry County, Washington",37542.0,7657,2014
53,041,"Lewis County, Washington",42917.0,75382,2014
53,017,"Douglas County, Washington",53235.0,39183,2014
53,029,"Island County, Washington",59107.0,78951,2014
53,053,"Pierce County, Washington",59711.0,812689,2014
53,021,"Franklin County, Washington",56719.0,84508,2014
53,071,"Walla Walla County, Washington",47854.0,59476,2014
53,073,"Whatcom County, Washington",53025.0,204855,2014
54,023,"Grant County, West Virginia",41600.0,11829,2014
54,027,"Hampshire County, West Virginia",26828.0,23674,2014
54,009,"Brooke County, West Virginia",44067.0,23787,2014
54,017,"Doddridge County, West Virginia",40329.0,8282,2014
54,031,"Hardy County, West Virginia",36465.0,13955,2014
54,049,"Marion County, West Virginia",43085.0,56698,2014
54,059,"Mingo County, West Virginia",34495.0,26229,2014
54,029,"Hancock County, West Virginia",39342.0,30369,2014
54,051,"Marshall County, West Virginia",41978.0,32716,2014
54,067,"Nicholas County, West Virginia",38755.0,26090,2014
54,093,"Tucker County, West Virginia",38663.0,6996,2014
54,095,"Tyler County, West Virginia",39974.0,9084,2014
54,087,"Roane County, West Virginia",30104.0,14749,2014
54,053,"Mason County, West Virginia",38297.0,27207,2014
54,091,"Taylor County, West Virginia",39933.0,16969,2014
54,107,"Wood County, West Virginia",42471.0,86595,2014
54,021,"Gilmer County, West Virginia",35625.0,8706,2014
54,063,"Monroe County, West Virginia",38239.0,13524,2014
54,073,"Pleasants County, West Virginia",43831.0,7600,2014
54,011,"Cabell County, West Virginia",37716.0,96826,2014
54,037,"Jefferson County, West Virginia",66205.0,54650,2014
54,045,"Logan County, West Virginia",37312.0,36169,2014
54,071,"Pendleton County, West Virginia",36052.0,7525,2014
54,033,"Harrison County, West Virginia",43130.0,69069,2014
54,069,"Ohio County, West Virginia",40342.0,43956,2014
54,013,"Calhoun County, West Virginia",31017.0,7583,2014
54,065,"Morgan County, West Virginia",37406.0,17450,2014
54,081,"Raleigh County, West Virginia",41152.0,78827,2014
54,079,"Putnam County, West Virginia",55939.0,56356,2014
54,001,"Barbour County, West Virginia",36351.0,16723,2014
54,047,"McDowell County, West Virginia",23607.0,21281,2014
54,099,"Wayne County, West Virginia",37491.0,41735,2014
54,035,"Jackson County, West Virginia",40733.0,29229,2014
54,055,"Mercer County, West Virginia",35678.0,62161,2014
54,097,"Upshur County, West Virginia",39188.0,24487,2014
54,101,"Webster County, West Virginia",28907.0,9005,2014
54,003,"Berkeley County, West Virginia",55100.0,107324,2014
54,019,"Fayette County, West Virginia",34914.0,45709,2014
55,051,"Iron County, Wisconsin",41900.0,5927,2014
55,019,"Clark County, Wisconsin",43515.0,34575,2014
55,109,"St. Croix County, Wisconsin",70313.0,85442,2014
55,083,"Oconto County, Wisconsin",51695.0,37483,2014
55,069,"Lincoln County, Wisconsin",49189.0,28566,2014
55,135,"Waupaca County, Wisconsin",52007.0,52212,2014
55,005,"Barron County, Wisconsin",44709.0,45718,2014
55,113,"Sawyer County, Wisconsin",40658.0,16516,2014
55,047,"Green Lake County, Wisconsin",46502.0,19001,2014
55,099,"Price County, Wisconsin",43581.0,13888,2014
55,077,"Marquette County, Wisconsin",46875.0,15224,2014
55,075,"Marinette County, Wisconsin",41364.0,41488,2014
55,079,"Milwaukee County, Wisconsin",43385.0,953401,2014
55,101,"Racine County, Wisconsin",55055.0,195039,2014
55,139,"Winnebago County, Wisconsin",51949.0,168413,2014
55,041,"Forest County, Wisconsin",40331.0,9198,2014
55,045,"Green County, Wisconsin",54868.0,36971,2014
55,107,"Rusk County, Wisconsin",38728.0,14468,2014
55,115,"Shawano County, Wisconsin",46903.0,41697,2014
55,067,"Langlade County, Wisconsin",40994.0,19706,2014
55,087,"Outagamie County, Wisconsin",58421.0,179139,2014
55,123,"Vernon County, Wisconsin",47075.0,30124,2014
55,021,"Columbia County, Wisconsin",58703.0,56659,2014
55,061,"Kewaunee County, Wisconsin",53023.0,20545,2014
55,009,"Brown County, Wisconsin",53254.0,252698,2014
55,035,"Eau Claire County, Wisconsin",48209.0,100607,2014
55,085,"Oneida County, Wisconsin",45736.0,35754,2014
55,095,"Polk County, Wisconsin",49679.0,43698,2014
55,129,"Washburn County, Wisconsin",41749.0,15785,2014
55,133,"Waukesha County, Wisconsin",76319.0,392511,2014
55,127,"Walworth County, Wisconsin",53998.0,102920,2014
55,023,"Crawford County, Wisconsin",43638.0,16525,2014
55,057,"Juneau County, Wisconsin",45135.0,26607,2014
55,025,"Dane County, Wisconsin",62303.0,502984,2014
55,111,"Sauk County, Wisconsin",50982.0,62681,2014
55,131,"Washington County, Wisconsin",67650.0,132526,2014
55,017,"Chippewa County, Wisconsin",51428.0,63051,2014
55,031,"Douglas County, Wisconsin",44956.0,43901,2014
55,053,"Jackson County, Wisconsin",44699.0,20543,2014
55,049,"Iowa County, Wisconsin",54390.0,23754,2014
55,089,"Ozaukee County, Wisconsin",75643.0,86930,2014
55,097,"Portage County, Wisconsin",50837.0,70337,2014
55,105,"Rock County, Wisconsin",49645.0,160465,2014
55,119,"Taylor County, Wisconsin",45424.0,20596,2014
55,001,"Adams County, Wisconsin",45366.0,20604,2014
55,007,"Bayfield County, Wisconsin",45158.0,15064,2014
55,081,"Monroe County, Wisconsin",49752.0,45116,2014
55,141,"Wood County, Wisconsin",48241.0,74261,2014
55,003,"Ashland County, Wisconsin",39172.0,16065,2014
55,037,"Florence County, Wisconsin",49703.0,4473,2014
55,055,"Jefferson County, Wisconsin",54522.0,84201,2014
56,005,"Campbell County, Wyoming",78609.0,47448,2014
56,023,"Lincoln County, Wyoming",66530.0,18180,2014
56,025,"Natrona County, Wyoming",56769.0,78667,2014
56,009,"Converse County, Wyoming",61820.0,13991,2014
56,027,"Niobrara County, Wyoming",39567.0,2492,2014
56,037,"Sweetwater County, Wyoming",69448.0,44595,2014
51,065,"Fluvanna County, Virginia",64641.0,25945,2014
51,007,"Amelia County, Virginia",55870.0,12764,2014
51,750,"Radford city, Virginia",30284.0,16993,2014
51,840,"Winchester city, Virginia",44731.0,27031,2014
51,001,"Accomack County, Virginia",39389.0,33165,2014
51,045,"Craig County, Virginia",46658.0,5206,2014
51,063,"Floyd County, Virginia",47543.0,15452,2014
51,071,"Giles County, Virginia",45919.0,17025,2014
51,077,"Grayson County, Virginia",28892.0,15255,2014
51,135,"Nottoway County, Virginia",35911.0,15756,2014
51,157,"Rappahannock County, Virginia",59753.0,7446,2014
51,036,"Charles City County, Virginia",48088.0,7154,2014
51,047,"Culpeper County, Virginia",65235.0,47910,2014
51,053,"Dinwiddie County, Virginia",52328.0,27993,2014
51,079,"Greene County, Virginia",63739.0,18766,2014
51,085,"Hanover County, Virginia",77550.0,100689,2014
51,111,"Lunenburg County, Virginia",37881.0,12667,2014
51,137,"Orange County, Virginia",63538.0,34239,2014
51,595,"Emporia city, Virginia",30240.0,5682,2014
51,197,"Wythe County, Virginia",40185.0,29259,2014
51,550,"Chesapeake city, Virginia",70176.0,228168,2014
51,660,"Harrisonburg city, Virginia",38807.0,50821,2014
51,003,"Albemarle County, Virginia",67958.0,101883,2014
51,019,"Bedford County, Virginia",56043.0,75607,2014
51,029,"Buckingham County, Virginia",38484.0,17072,2014
51,195,"Wise County, Virginia",37357.0,40872,2014
51,580,"Covington city, Virginia",38176.0,5853,2014
51,740,"Portsmouth city, Virginia",46239.0,96007,2014
51,810,"Virginia Beach city, Virginia",67001.0,445623,2014
51,005,"Alleghany County, Virginia",45183.0,16133,2014
51,640,"Galax city, Virginia",30430.0,6981,2014
51,193,"Westmoreland County, Virginia",48750.0,17518,2014
51,133,"Northumberland County, Virginia",50774.0,12320,2014
51,155,"Pulaski County, Virginia",45635.0,34630,2014
51,187,"Warren County, Virginia",60560.0,38142,2014
51,017,"Bath County, Virginia",46153.0,4644,2014
51,590,"Danville city, Virginia",32173.0,42704,2014
51,630,"Fredericksburg city, Virginia",49454.0,26632,2014
51,009,"Amherst County, Virginia",44765.0,32237,2014
51,670,"Hopewell city, Virginia",39156.0,22375,2014
51,700,"Newport News city, Virginia",51000.0,181362,2014
51,069,"Frederick County, Virginia",68719.0,80377,2014
51,680,"Lynchburg city, Virginia",39391.0,77626,2014
51,199,"York County, Virginia",80900.0,65808,2014
51,690,"Martinsville city, Virginia",27746.0,13745,2014
51,125,"Nelson County, Virginia",50131.0,14892,2014
51,143,"Pittsylvania County, Virginia",42311.0,62955,2014
51,530,"Buena Vista city, Virginia",32789.0,6683,2014
51,610,"Falls Church city, Virginia",120500.0,13074,2014
51,730,"Petersburg city, Virginia",33927.0,32439,2014
51,735,"Poquoson city, Virginia",83460.0,12103,2014
51,600,"Fairfax city, Virginia",100584.0,23507,2014
51,820,"Waynesboro city, Virginia",45499.0,21177,2014
51,770,"Roanoke city, Virginia",39530.0,97949,2014
51,800,"Suffolk city, Virginia",66822.0,85477,2014
51,710,"Norfolk city, Virginia",44150.0,244745,2014
51,041,"Chesterfield County, Virginia",72514.0,324337,2014
51,059,"Fairfax County, Virginia",112102.0,1117072,2014
53,047,"Okanogan County, Washington",39665.0,41241,2014
53,037,"Kittitas County, Washington",45406.0,41705,2014
53,005,"Benton County, Washington",60589.0,182053,2014
53,011,"Clark County, Washington",59551.0,438272,2014
28,065,"Jefferson Davis County, Mississippi",27063.0,12100,2014
28,071,"Lafayette County, Mississippi",41343.0,50256,2014
28,087,"Lowndes County, Mississippi",38672.0,59736,2014
28,157,"Wilkinson County, Mississippi",32044.0,9481,2014
28,123,"Scott County, Mississippi",34555.0,28312,2014
28,163,"Yazoo County, Mississippi",27489.0,28076,2014
28,011,"Bolivar County, Mississippi",29255.0,33961,2014
28,113,"Pike County, Mississippi",31926.0,40209,2014
28,131,"Stone County, Mississippi",45141.0,17941,2014
28,069,"Kemper County, Mississippi",30206.0,10310,2014
01,037,"Coosa County, Alabama",32340.0,11247,2014
01,045,"Dale County, Alabama",44473.0,50013,2014
01,065,"Hale County, Alabama",30839.0,15393,2014
01,055,"Etowah County, Alabama",38467.0,104126,2014
01,049,"DeKalb County, Alabama",37977.0,71074,2014
01,053,"Escambia County, Alabama",31422.0,38042,2014
01,075,"Lamar County, Alabama",36021.0,14268,2014
01,111,"Randolph County, Alabama",36498.0,22724,2014
01,013,"Butler County, Alabama",31571.0,20523,2014
01,097,"Mobile County, Alabama",43844.0,414045,2014
01,105,"Perry County, Alabama",25528.0,10203,2014
01,127,"Walker County, Alabama",36712.0,66211,2014
01,029,"Cleburne County, Alabama",37008.0,14990,2014
01,035,"Conecuh County, Alabama",24433.0,12985,2014
01,063,"Greene County, Alabama",22170.0,8798,2014
01,005,"Barbour County, Alabama",35634.0,27119,2014
01,007,"Bibb County, Alabama",37984.0,22653,2014
01,011,"Bullock County, Alabama",34804.0,10693,2014
01,015,"Calhoun County, Alabama",40919.0,117186,2014
01,025,"Clarke County, Alabama",30951.0,25331,2014
01,057,"Fayette County, Alabama",33144.0,17019,2014
01,095,"Marshall County, Alabama",39473.0,94121,2014
01,009,"Blount County, Alabama",44409.0,57645,2014
01,089,"Madison County, Alabama",58203.0,343229,2014
01,001,"Autauga County, Alabama",52475.0,55136,2014
